,sasa-All,sasa-All-atoms,sasa-Main-Chain,sasa-Non-polar,sasa-Total-Side
0,-0.07919599817312317,-0.03612319980828871,-0.35382261499375867,0.12563711213275497,0.06838864095118269
1,-0.14823808874122646,-0.339112950077457,0.06184022978857906,-0.06406062081557895,-0.44973989071452625
2,0.3274670459134055,0.40055437092052015,0.0947606418896425,0.4780368655488676,0.3656780336856439
3,0.35155284133663145,0.5289916533839909,0.37745003690682444,0.7334983778258377,0.46418941354178955
4,0.04720117625599585,0.060241264382265736,-0.18777166598021133,0.18099008769985014,-0.016796016742613995
5,0.4153042718762443,0.4865090905424059,0.40444208859450204,0.48942152088250046,0.5421153644151058
6,0.540239652372047,0.6178562290883571,0.5097212389494965,0.5373735761502895,0.5533467763720656
7,0.17214944248393416,0.2790076902677472,0.06247068099699782,0.4155964774624612,0.14641143486633923
8,0.4572783720080942,0.3772928564499102,-0.18740170387852118,0.3255752838289546,0.48700605416757903
9,0.4006337451656782,0.7973128090255079,0.374634186443364,0.6663531827944017,0.41302496965928426
10,0.45383698323187627,0.609401669840655,0.7081024679916317,0.5788071509354367,0.4976834662580495
11,0.6545076078147589,0.5558491861317982,0.12493314819867107,0.6731568446820668,0.7917156455562397
12,0.3688997494408903,0.40164564214547804,0.7897943309791732,0.3730503137696608,0.3835058124520787
13,0.7147487171641678,0.6568101149644789,0.5464108225499635,0.47314414025433105,0.6404678819043703
14,0.24203864264369568,0.36008632426905796,0.44024725867783465,0.2999568440335547,0.4703835066193408
15,0.10389095249413782,0.35534204262123936,0.2845382448086432,0.46668218392579863,0.45378330719577376
16,0.556356320025456,0.6130662567290244,0.5027199039653851,0.4721796356557937,0.6609424491135227
17,0.3713751289022682,0.46790238600879697,0.5039667715201722,0.3597741528193843,0.2712315633322989
18,0.23664551093431874,0.40787786096538214,0.42213768858782486,0.6076923563348311,0.5164420007742934
19,0.3781154834462197,0.4796394210255328,0.2454385156864467,0.570223796712791,0.3976988722286037
20,-0.48430646479408535,-0.3765802912890699,-0.2965183903423805,-0.03205429103802371,0.07433927891408709
21,0.5509732290173684,0.6974797887976572,0.5466079938930426,0.42765701634702813,0.6084504681741888
22,0.36263559032445536,0.43527437037211425,0.039389892696688245,0.481407507334207,0.4411601753695129
23,0.7275107587692322,0.814345363222956,0.6921426038184038,0.5837091277383086,0.8254609050536028
24,0.5324700211588151,0.5663972495038263,0.12338802312799002,0.5199342461865072,0.6019037816822672
25,0.3974762509267372,0.3434617973210081,0.07552644639894024,0.28299196119070014,0.39771533065251596
26,0.41448311048383446,0.3683043570336586,0.48205419351204837,0.40635917238567243,0.3227757985343527
27,-0.02636682607695473,0.2872329699854772,0.08482938600442369,0.4006834630150037,0.23627018009220757
