,sasa-All,sasa-All-atoms,sasa-Main-Chain,sasa-Non-polar,sasa-Total-Side
0,0.17301313023958298,0.2957445154626068,0.35621954675176837,0.18091574460286064,0.18354409056556154
1,0.09253645583947634,0.1619567365458603,0.46351197000914746,0.3439223948087997,0.021092536678191998
2,0.47010010064701946,0.6045848661238937,0.33133502444230667,0.6717326729091648,0.4462327124721973
3,0.3695461341430667,0.5258052405086906,0.49924185843127933,0.6786438247236886,0.49242550631414506
4,0.44782683420715563,0.5294043655839616,0.4296366343021897,0.6674659149229791,0.4271724670696927
5,0.6018460926334185,0.7276797066459122,0.6340666004423747,0.6164828328263499,0.8102188189944803
6,0.2311268244226249,0.6820280674213722,0.5250898838244744,0.7453792482492865,0.5032148984136322
7,0.3394761674298413,0.562410404042472,-0.5450991931332201,0.5340842838993313,0.46707329846169965
8,0.4044196750765251,0.4796294733954598,0.36856801227266023,0.41769531760484413,0.391417691501628
9,0.28429577855609156,0.7122388442216523,0.537579692966945,0.7413697731970056,0.371106639345288
10,0.6190536043464197,0.7448663308200895,0.7148533399332061,0.6567197183638125,0.6671035559353818
11,0.7924908521684579,0.8657278261413676,0.6667464923444247,0.8356610648943363,0.796155980174796
12,0.34195791592172897,0.4465586983328065,0.7592205584533536,0.3645901472844807,0.36398198009064076
13,0.5403594501254427,0.5621048830587041,0.6138666269092381,0.4602922570205532,0.5503854136989955
14,0.35437806491793844,0.5080144395346515,0.5112662582182298,0.44670400193045023,0.5110610959753337
15,0.01204250473530466,0.2916315083894998,0.3916875634276119,0.5624898156885869,0.3657817951687439
16,0.6023521665289442,0.7978933718366407,0.6998222071919942,0.5946217533471552,0.8391686493607521
17,0.5898697572349445,0.6722106928623225,0.6104050550414588,0.61186411207483,0.4717539654884896
18,0.3534460542956738,0.46403301204513603,0.38598502787349986,0.7248290080981611,0.3382308340504254
19,0.5525483813907133,0.763433651982911,0.563628512165438,0.7486282805416475,0.6739884708721493
20,-0.3134149571167766,-0.07012635865348305,-0.07739053537183249,0.21804871889608624,0.21275538876838418
21,0.3957077586555433,0.7953871626879353,0.5485588617226531,0.6907310534974671,0.7710301334720671
22,0.5125121235337435,0.621538903953964,0.4045839710648875,0.6161423738796584,0.5871230929881464
23,0.7420515744660029,0.8432241433241454,0.8394422101891852,0.7780008712277993,0.7685978603339185
24,0.5467945597345762,0.7061839231055348,0.12296493903304273,0.5559597731299819,0.7013988092806505
25,0.5832965472395962,0.5354747240892668,0.10260563629381936,0.515068990158527,0.6137614143006599
26,0.5717463170277628,0.6475258989987689,0.6226048450856125,0.6901170672081443,0.6843500751140275
27,0.2158001005844734,0.4841952925592853,0.5445872801637157,0.42231077590113064,0.45688872797828406
28,0.11005386398543615,0.22457575520805895,0.29396457353692873,0.40200798035200636,0.36062759370861086
29,0.06072041326658828,0.1082886202920208,0.6953006832267479,0.5310002539460951,0.1247317575403103
30,-0.06261877410945726,0.39691174578702393,0.5735494902586832,0.6287132820794863,-0.025015008035644826
31,0.37282907832571144,0.7059320063362744,0.39029909270045615,0.6265301291312655,0.37286528926485896
32,0.18246634244645776,0.23578144303104498,0.2808424983083415,0.38723457039531584,0.27055046972331565
33,0.32080660814438144,0.6218180190569509,0.3779284461500896,0.8165089028213968,0.7357689287050829
34,0.7267299047105629,0.7736726743813779,0.785310854103035,0.7421530628354893,0.6904207452832416
35,0.6760334317870074,0.7928094358009117,0.806859923582956,0.7346528346417636,0.7996886822278277
36,0.46218209046999803,0.76421433193241,0.6514512216681988,0.6867004645833661,0.8637143849853102
37,0.06687512014885721,0.26233166754149007,0.4143712206893637,0.603133146833448,0.3053550910696814
38,0.24354624323833984,0.3005615599101453,0.36049589614064825,0.3433493816560814,0.34082605274349864
39,0.46467866744701025,0.6224111090874609,0.4567038404282199,0.5680460652177451,0.4468011938075511
40,0.7719303506896719,0.8820285671572129,0.8738551331450256,0.8737315607971865,0.8668267837258943
41,0.5283393533256433,0.5791973950888004,0.4705361848993803,0.7202398010515667,0.3958496247443276
42,0.03320561430639257,0.1644942627258531,0.2848603538753104,0.5937576163178787,0.1417425947207901
43,0.32824306142307846,0.6236525543538087,0.6948119344968258,0.6638048387953002,0.5488439766394227
44,0.08955985886938544,0.31648005457345507,0.6075933328600072,0.8406878754396031,0.20962866871547692
45,-0.02520070717013123,0.27737978580065725,0.4425801882585241,0.5839371998336432,0.1541978104122076
46,-0.2859354538854506,0.21638358001126878,0.6306967773673242,0.6858616406504083,-0.07321202737233068
47,-0.14650017353699574,-0.3151987848450948,-0.2580205576070227,-0.8572156070393835,0.23349303198838545
48,0.33180140650088186,0.5080905212551974,0.4187514484093927,0.558457340741674,0.27900180363006266
49,0.4057999514810081,0.6702805455149652,0.5859061140975992,0.3883979616972597,0.6582310777149998
50,0.5435502446020842,0.6074081622324494,0.7377341871773525,0.639037013624224,0.5514270856428816
51,0.25253046146675684,0.359413074834546,0.20844289116242354,0.056840052510535144,0.3857494513460057
52,0.5817303412327115,0.6571344093233203,0.6195273880470115,0.6102969121287962,0.6987744824993067
53,0.5253808149014593,0.6300385100225958,0.6564725096855204,0.530321464762884,0.38977212905145797
54,0.5417205107032874,0.699868168404386,0.623488008324675,0.764565879203454,0.701817219374355
55,0.4304288286811304,0.5793304458203377,0.7183680738390676,0.8117564716463458,0.45513170307420014
56,0.4196894772213783,0.4533145312528446,0.5289206769436401,0.4038620575132401,0.3613342584885735
57,0.4045567602227399,0.717393341964242,0.5355149569903976,0.4500968028669756,0.7583748406206392
58,0.4403364263374887,0.49539296914011577,0.6948228867316124,0.40474629221957514,0.213116754139422
59,0.47494768971704937,0.4592843236995625,0.04703496105947236,0.42656810262838774,0.4890750841135092
60,0.004532218985345837,0.14570976207437658,0.4804143897177181,0.4898638263416667,0.11932068093323267
61,0.4678226696055141,0.5363279985521953,0.568798438302806,0.33814260644140526,0.5397077806707578
62,0.29075881525963365,0.5066217958768944,0.39164425241782375,0.5347151161658159,0.43272619361931697
63,0.6172328508395319,0.7659229497118099,0.7165243695860044,0.8024284190802914,0.6428429876076333
64,0.49198274533414665,0.5736466479140216,0.390190914715288,0.5373687537331362,0.6190440176748495
65,-0.12050631009493462,-0.0076216779078110974,0.10009721082880607,0.2304514400029063,0.12130319271708767
66,0.3627017534122573,0.6659729986653589,0.5052155026059628,0.4934056027407627,0.5239057644648908
67,0.3771676295964018,0.6667099854021119,0.4613145910262547,0.5517171184190656,0.6017209264094942
68,-0.16674373203260484,-0.08257810192175286,-0.05289069447828809,0.29494327477915594,0.2224398490535463
69,0.7900882733039061,0.8811583745608804,0.8530138921953172,0.8655306200177952,0.9009358736934774
70,0.21360615345895717,0.4399603824651942,0.11709723464885469,0.4623851353575432,0.1888385363345706
71,0.535223498042659,0.6028545000010959,0.33932540692633084,0.36995139441907743,0.5305508441384716
72,0.32350955427502526,0.1986979182454477,0.5527190632623277,-0.17223992973375046,0.1831722469060083
73,0.19219960900067812,0.35072598931000576,0.41545017416862795,0.554284549585883,0.24249284528082926
74,0.39063671450171855,0.5761913340526833,0.24513891520667852,-0.5445740253557096,0.34432998755946875
75,0.7584829019059317,0.7270607403997471,0.6913318938639077,0.7357827040561853,0.7333236336332309
76,0.7742767675306793,0.7660538008592267,0.6497249513636858,0.7064549422932787,0.7637892680626673
77,0.340975146592958,0.5253597322328951,0.4199991034377044,0.4796515674429932,0.3400959516121511
78,0.7579183028082113,0.8168406655150054,0.23380008902170835,0.6924951965441867,0.6531624935640685
79,0.5626358568178069,0.6071205852028367,0.1326660752110541,0.6321022268395189,0.5357575862312831
80,0.14086555383639054,0.41522487629047666,0.1788161805279178,0.5040054159709622,0.18518032300526
81,0.2559965548735178,0.13958466465589836,-0.24564849369499075,0.19942820930202498,0.4322430518222813
82,-0.241467758705058,-0.41214444565080544,-0.9268690396522958,0.15238599684281473,0.13681233438406237
83,-0.436466382670051,-0.16941193243980046,-0.6714188092544351,0.29405235336347646,0.471609172181618
84,0.5781589782597857,0.6174408437778445,0.6164930330965167,0.536609240394998,0.5567789201368296
85,0.019984444993280226,0.021890173233608867,0.07040156629869365,0.27812176786901455,0.17337538701610433
86,0.2315138965061272,0.4779564193657738,0.3243432938845232,0.5187919437876457,0.25588872989442035
87,0.2973793237213609,0.5288104874738715,0.5934276396961257,0.6119604454148038,0.4472755212920263
88,0.40728108116797634,0.5615333958558741,0.43449593423286303,0.6303002451921912,0.43232522337604895
89,0.3313710103381431,0.285069634754887,0.32068570876306735,0.394800720276405,0.37854881720394506
90,0.2898932979241666,0.39125773107602746,0.5168770392688633,0.6600376971013324,0.3723283618972901
91,0.26994686455143446,0.46158733606632096,0.5393291969116953,0.37852260117308856,0.42490255205996175
92,0.3102316803652023,0.7494067115592916,0.46263428212055513,0.8441569858214361,0.38797037511855836
93,0.5206996541109464,0.6346735018770686,0.7221216955653806,0.5487455352004524,0.421159113430425
94,0.5148991220067654,0.5750877527715267,0.5415766384716483,0.47850839353013097,0.47060157772736266
95,0.24808911554706337,0.446384921141586,0.5931172534920865,0.6033017660706397,0.40522843725080915
